# length                 R                      Z                      theta_geo              Phi                    T_e                    Te_float               Phi_float              Phi_error              Phi_Te_ratio           vparB_norm             vExB_norm              vflow_norm             partF_vpar             partF_ExB              
# time step #000500,  t_now =   1.411010E+02
  0.000000000000000E+00  1.048513592542137E+00 -1.636336153366617E-01  3.384144297297776E+00  6.902195712277510E+00  2.300731904092504E+00  2.300731904092503E+00  6.902195712277511E+00 -8.881784197001252E-16  3.000000000000000E+00  7.285516326059478E+01  2.757712490180646E+00  7.561287575077543E+01  6.763496408162051E+19  2.560117593226041E+18
  0.000000000000000E+00  1.048736375146394E+00 -1.675376526331575E-01  3.390349117068602E+00  6.867446122910171E+00  2.289148707636723E+00  2.289148707636723E+00  6.867446122910170E+00  8.881784197001252E-16  3.000000000000000E+00  6.977505482672318E+01  3.525299222017648E+00  7.330035404874083E+01  6.477181151409056E+19  3.272516478938618E+18
  0.000000000000000E+00  1.048971283338852E+00 -1.714795573374197E-01  3.396603042427360E+00  6.841000738062780E+00  2.280333579354256E+00  2.280333579354256E+00  6.841000738062769E+00  1.065814103640150E-14  3.000000000000005E+00  7.733509833753335E+01  1.152133352451906E+00  7.848723168998526E+01  7.178255778731342E+19  1.069411958204382E+18
  0.000000000000000E+00  1.049228910114456E+00 -1.754201286247603E-01  3.402848892522587E+00  6.842752674878919E+00  2.280917558292961E+00  2.280917558292961E+00  6.842752674878885E+00  3.375077994860476E-14  3.000000000000015E+00  8.709809738862076E+01 -1.514362483083295E+00  8.558373490553747E+01  8.083532616968611E+19 -1.405472552551614E+18
  0.000000000000000E+00  1.049513521915254E+00 -1.793587887467855E-01  3.409087800410725E+00  6.875973037094660E+00  2.291991012364868E+00  2.291991012364868E+00  6.875973037094603E+00  5.684341886080801E-14  3.000000000000025E+00  9.909086787926672E+01 -4.474864614211964E+00  9.461600326505476E+01  9.195612957697104E+19 -4.152665519139895E+18
  0.000000000000000E+00  1.049829385183298E+00 -1.832949599551014E-01  3.415321064090564E+00  6.943932928446086E+00  2.314644309482006E+00  2.314644309482006E+00  6.943932928446019E+00  6.661338147750939E-14  3.000000000000029E+00  1.133484242146247E+02 -7.729924760337457E+00  1.056184994542873E+02  1.051796756531302E+20 -7.172847657554754E+18
  0.000000000000000E+00  1.050165871013179E+00 -1.872719438921478E-01  3.421611210774118E+00  7.019915988847416E+00  2.339971996282453E+00  2.339971996282453E+00  7.019915988847360E+00  5.595524044110789E-14  3.000000000000024E+00  1.103303015984277E+02 -5.777128492432146E+00  1.045531731059955E+02  1.023754720623200E+20 -5.360596753646946E+18
  0.000000000000000E+00  1.050502356843060E+00 -1.912489278291943E-01  3.427885717060545E+00  7.075738635091824E+00  2.358579545030598E+00  2.358579545030598E+00  7.075738635091795E+00  2.842170943040401E-14  3.000000000000012E+00  1.072593668714883E+02 -4.164370341693396E+00  1.030949965297949E+02  9.952454660806499E+19 -3.864064111637776E+18
  0.000000000000000E+00  1.050838842672941E+00 -1.952259117662408E-01  3.434144149040516E+00  7.115254978166250E+00  2.371751659388747E+00  2.371751659388747E+00  7.115254978166243E+00  6.217248937900877E-15  3.000000000000003E+00  1.041418251233241E+02 -2.891978264416150E+00  1.012498468589079E+02  9.663229816873501E+19 -2.683441601043858E+18
  0.000000000000000E+00  1.051175328502822E+00 -1.992028957032873E-01  3.440386080061137E+00  7.142319129057618E+00  2.380773043019208E+00  2.380773043019208E+00  7.142319129057626E+00 -7.105427357601002E-15  2.999999999999997E+00  1.009835949663817E+02 -1.960280216895667E+00  9.902331474948608E+01  9.370387633319379E+19 -1.818967279621491E+18
  0.000000000000000E+00  1.051515199342624E+00 -2.032198876551982E-01  3.446673626401299E+00  7.159999097077216E+00  2.386666365692407E+00  2.386666365692407E+00  7.159999097077222E+00 -6.217248937900877E-15  2.999999999999997E+00  9.776084534331622E+01 -1.154732133988942E+00  9.660611320932728E+01  9.071679682199142E+19 -1.071529199804135E+18
  0.000000000000000E+00  1.051855070182426E+00 -2.072368796071090E-01  3.452943486126838E+00  7.168924208126294E+00  2.389641402708768E+00  2.389641402708768E+00  7.168924208126303E+00 -8.881784197001252E-15  2.999999999999996E+00  9.451197904907036E+01 -4.244852459532169E-01  9.408749380311714E+01  8.770600548219925E+19 -3.939173180296634E+17
  0.000000000000000E+00  1.052194941022228E+00 -2.112538715590199E-01  3.459195242921509E+00  7.169958205525278E+00  2.389986068508430E+00  2.389986068508429E+00  7.169958205525289E+00 -1.065814103640150E-14  2.999999999999996E+00  9.123999737469885E+01  2.303869490532706E-01  9.147038432375211E+01  8.467362860648022E+19  2.138064392944214E+17
  0.000000000000000E+00  1.052534811862031E+00 -2.152708635109308E-01  3.465428488529222E+00  7.163964832594577E+00  2.387988277531530E+00  2.387988277531530E+00  7.163964832594591E+00 -1.332267629550188E-14  2.999999999999995E+00  8.794795497890217E+01  8.098109528722616E-01  8.875776593177443E+01  8.162192503107754E+19  7.515618629283822E+17
  0.000000000000000E+00  1.052878271011466E+00 -2.193301331002295E-01  3.471708130697086E+00  7.152093195771748E+00  2.384031065257249E+00  2.384031065257249E+00  7.152093195771746E+00  1.776356839400250E-15  3.000000000000001E+00  8.462873233921357E+01  1.270290776740306E+00  8.589902311595388E+01  7.854375224832406E+19  1.178954254587017E+18
  0.000000000000000E+00  1.053221762300222E+00 -2.233893999703079E-01  3.477968070090003E+00  7.134383712647377E+00  2.378127904215780E+00  2.378127904215780E+00  7.134383712647340E+00  3.730349362740526E-14  3.000000000000016E+00  8.132196899226986E+01  1.825914569430070E+00  8.314788356169993E+01  7.547542983991137E+19  1.694642772259868E+18
  0.000000000000000E+00  1.053565300365054E+00 -2.274486628816565E-01  3.484207917931830E+00  7.109746000576309E+00  2.369915333525412E+00  2.369915333525412E+00  7.109746000576237E+00  7.194245199571014E-14  3.000000000000031E+00  7.802377232176346E+01  2.476775211424390E+00  8.050054753318784E+01  7.241308306782210E+19  2.298670312755052E+18
  0.000000000000000E+00  1.053908899842716E+00 -2.315079205947660E-01  3.490427294747672E+00  7.077089676913392E+00  2.359029892304434E+00  2.359029892304434E+00  7.077089676913303E+00  8.881784197001252E-14  3.000000000000038E+00  7.473120771396736E+01  3.222965641645472E+00  7.795417335561284E+01  6.935380117790170E+19  2.991051866436133E+18
  0.000000000000000E+00  1.054250336126964E+00 -2.356144603584829E-01  3.496694494714978E+00  7.026948755802204E+00  2.342316251934045E+00  2.342316251934045E+00  7.026948755802136E+00  6.750155989720952E-14  3.000000000000029E+00  6.747504011606740E+01  4.865292293857431E+00  7.234033240992484E+01  6.261273552509590E+19  4.514695495157520E+18
  0.000000000000000E+00  1.054595640180126E+00 -2.397208141295757E-01  3.502941726549586E+00  6.976642723015623E+00  2.325547574338531E+00  2.325547574338531E+00  6.976642723015595E+00  2.842170943040401E-14  3.000000000000012E+00  7.185341906097045E+01  3.253272585100854E+00  7.510669164607130E+01  6.666434339034704E+19  3.018329309723404E+18
  0.000000000000000E+00  1.054969024004794E+00 -2.438244030112503E-01  3.509178603965061E+00  6.963986360520108E+00  2.321328786840041E+00  2.321328786840041E+00  6.963986360520122E+00 -1.509903313490213E-14  2.999999999999993E+00  8.790851130566865E+01 -1.617159092194143E+00  8.629135221347451E+01  8.154510580313947E+19 -1.500098310332515E+18
  0.000000000000000E+00  1.055394699603557E+00 -2.479226481067127E-01  3.515415595322859E+00  7.026794450282120E+00  2.342264816760719E+00  2.342264816760719E+00  7.026794450282157E+00 -3.730349362740526E-14  2.999999999999984E+00  1.157821238996674E+02 -9.750168562385264E+00  1.060319553372821E+02  1.073846629868483E+20 -9.043007071143498E+18
  0.000000000000000E+00  1.055860807421030E+00 -2.520727037044450E-01  3.521729897859848E+00  7.125232541908214E+00  2.375077513969416E+00  2.375077513969416E+00  7.125232541908249E+00 -3.552713678800501E-14  2.999999999999985E+00  1.126651743427924E+02 -7.082266802684186E+00  1.055829075401082E+02  1.044810153145430E+20 -6.567800836321738E+18
  0.000000000000000E+00  1.056326915238502E+00 -2.562227593021774E-01  3.528022354141497E+00  7.195429982682629E+00  2.398476660894219E+00  2.398476660894219E+00  7.195429982682656E+00 -2.664535259100376E-14  2.999999999999989E+00  1.094896914126540E+02 -4.952229576634206E+00  1.045374618360198E+02  1.015242607231243E+20 -4.591952358364873E+18
  0.000000000000000E+00  1.056793023055974E+00 -2.603728148999097E-01  3.534292581662737E+00  7.243734888589816E+00  2.414578296196611E+00  2.414578296196611E+00  7.243734888589834E+00 -1.865174681370263E-14  2.999999999999992E+00  1.062709358776017E+02 -3.360772010983201E+00  1.029101638666185E+02  9.852841721053061E+19 -3.115918234022234E+18
  0.000000000000000E+00  1.057259130873446E+00 -2.645228704976420E-01  3.540540207606832E+00  7.276495375614222E+00  2.425498458538078E+00  2.425498458538078E+00  7.276495375614235E+00 -1.332267629550188E-14  2.999999999999995E+00  1.030229224689566E+02 -2.308609232479266E+00  1.007143132364773E+02  9.550635345889604E+19 -2.140172731190708E+18
  0.000000000000000E+00  1.057730630462227E+00 -2.687209324790103E-01  3.546836737833834E+00  7.298093543458706E+00  2.432697847819560E+00  2.432697847819560E+00  7.298093543458681E+00  2.486899575160351E-14  3.000000000000010E+00  9.971789370807576E+01 -1.348638528930692E+00  9.836925517914509E+01  9.243273652182852E+19 -1.250110137432049E+18
  0.000000000000000E+00  1.058202130051008E+00 -2.729189944603785E-01  3.553109403419576E+00  7.308977452535948E+00  2.436325817511945E+00  2.436325817511945E+00  7.308977452535837E+00  1.101341240428155E-13  3.000000000000045E+00  9.639770117755128E+01 -5.047572999090568E-01  9.589294387764222E+01  8.934651197836398E+19 -4.678358881134141E+17
  0.000000000000000E+00  1.058673629639789E+00 -2.771170564417468E-01  3.559357849002018E+00  7.310534759489408E+00  2.436844919829736E+00  2.436844919829736E+00  7.310534759489210E+00  1.980637875931279E-13  3.000000000000081E+00  9.306687797291492E+01  2.228781325548226E-01  9.328975610546973E+01  8.625109198157072E+19  2.065555730499662E+17
  0.000000000000000E+00  1.059145129228571E+00 -2.813151184231151E-01  3.565581729522132E+00  7.304153120962548E+00  2.434717706987435E+00  2.434717706987435E+00  7.304153120962305E+00  2.433608869978343E-13  3.000000000000100E+00  8.972990589505244E+01  8.341114464300878E-01  9.056401734148254E+01  8.314994092889825E+19  7.729453943693914E+17
  0.000000000000000E+00  1.059622141831416E+00 -2.855622695972027E-01  3.571853047955019E+00  7.291489786881662E+00  2.430496595627151E+00  2.430496595627151E+00  7.291489786881455E+00  2.078337502098293E-13  3.000000000000086E+00  8.636281810169170E+01  1.295446007762562E+00  8.765826410945427E+01  8.001947391230584E+19  1.200295570495361E+18
  0.000000000000000E+00  1.060099139572509E+00 -2.898094224406056E-01  3.578098537670686E+00  7.272676633605336E+00  2.424225544535072E+00  2.424225544535072E+00  7.272676633605216E+00  1.199040866595169E-13  3.000000000000049E+00  8.301003739904310E+01  1.861283816727257E+00  8.487132121577035E+01  7.690017944234826E+19  1.724286170495267E+18
  0.000000000000000E+00  1.060576101259625E+00 -2.940565793327418E-01  3.584317862624030E+00  7.246466368094644E+00  2.415488789364870E+00  2.415488789364870E+00  7.246466368094612E+00  3.108624468950438E-14  3.000000000000013E+00  7.967020130624611E+01  2.531765304334897E+00  8.220196661058101E+01  7.379093449408258E+19  2.344933546840690E+18
  0.000000000000000E+00  1.061053005700542E+00 -2.983037426530288E-01  3.590510696912388E+00  7.211611697310660E+00  2.403870565770223E+00  2.403870565770223E+00  7.211611697310671E+00 -1.065814103640150E-14  2.999999999999996E+00  7.634260503671865E+01  3.307030830565677E+00  7.964963586728433E+01  7.069125737047809E+19  3.062224133734807E+18
  0.000000000000000E+00  1.061526672254915E+00 -3.026038948771291E-01  3.596747350272846E+00  7.154569061322983E+00  2.384856353774321E+00  2.384856353774321E+00  7.154569061322963E+00  1.953992523340276E-14  3.000000000000008E+00  6.725576541905447E+01  5.493337403162985E+00  7.274910282221745E+01  6.225723671014440E+19  5.085066014883457E+18
  0.000000000000000E+00  1.062001321706653E+00 -3.069041032565909E-01  3.602956877816669E+00  7.093449934453832E+00  2.364483311484582E+00  2.364483311484582E+00  7.093449934453748E+00  8.348877145181177E-14  3.000000000000036E+00  7.077353465564848E+01  3.983082417279587E+00  7.475661707292807E+01  6.548925199164641E+19  3.685686879960015E+18
  0.000000000000000E+00  1.062505448823044E+00 -3.112005912049458E-01  3.609153423277673E+00  7.073043770121356E+00  2.357681256707069E+00  2.357681256707069E+00  7.073043770121208E+00  1.483257960899209E-13  3.000000000000063E+00  8.692315098914409E+01 -1.229652113010660E+00  8.569349887613342E+01  8.040315038600348E+19 -1.137417392717514E+18
  0.000000000000000E+00  1.063067548371375E+00 -3.154895821357256E-01  3.615352027878474E+00  7.138140021743708E+00  2.379380007247843E+00  2.379380007247843E+00  7.138140021743530E+00  1.776356839400250E-13  3.000000000000075E+00  1.158509776086581E+02 -1.015105363747582E+01  1.056999239711822E+02  1.071267286637629E+20 -9.386620563069858E+18
  0.000000000000000E+00  1.063676636009081E+00 -3.198342222514606E-01  3.621630936973313E+00  7.243810490125110E+00  2.414603496708320E+00  2.414603496708320E+00  7.243810490124961E+00  1.492139745096210E-13  3.000000000000062E+00  1.129046115353787E+02 -7.188774886764662E+00  1.057158366486141E+02  1.043739494435788E+20 -6.645617184177903E+18
  0.000000000000000E+00  1.064285723646788E+00 -3.241788623671955E-01  3.627882011597916E+00  7.317005627962220E+00  2.439001875987381E+00  2.439001875987381E+00  7.317005627962144E+00  7.549516567451064E-14  3.000000000000031E+00  1.099149393435323E+02 -4.861560568427993E+00  1.050533787751043E+02  1.015846791552296E+20 -4.493111432231649E+18
  0.000000000000000E+00  1.064894811284494E+00 -3.285235024829305E-01  3.634104951165062E+00  7.365548045342052E+00  2.455182681780682E+00  2.455182681780681E+00  7.365548045342045E+00  7.105427357601002E-15  3.000000000000003E+00  1.069055631550761E+02 -3.170506855146096E+00  1.037350562999300E+02  9.878019677914407E+19 -2.929532213273655E+18
  0.000000000000000E+00  1.065503898922201E+00 -3.328681425986654E-01  3.640299466502519E+00  7.397260352351614E+00  2.465753450783880E+00  2.465753450783880E+00  7.397260352351642E+00 -2.842170943040401E-14  2.999999999999988E+00  1.038979025544552E+02 -2.116709919599111E+00  1.017811926348561E+02  9.597978592377012E+19 -1.955394285648471E+18
  0.000000000000000E+00  1.066119311642761E+00 -3.372578997172737E-01  3.646529157288009E+00  7.417263127632494E+00  2.472421042544173E+00  2.472421042544173E+00  7.417263127632520E+00 -2.575717417130363E-14  2.999999999999989E+00  1.008771381988715E+02 -1.142683439370155E+00  9.973445475950138E+01  9.316921879573083E+19 -1.055372161401454E+18
  0.000000000000000E+00  1.066734724363321E+00 -3.416476568358820E-01  3.652729271998641E+00  7.426082810223307E+00  2.475360936741110E+00  2.475360936741110E+00  7.426082810223331E+00 -2.398081733190338E-14  2.999999999999991E+00  9.788102115744718E+01 -3.082823629211141E-01  9.757273879452606E+01  9.038295843277963E+19 -2.846667480985732E+17
  0.000000000000000E+00  1.067350137083881E+00 -3.460374139544903E-01  3.658899547488314E+00  7.425457827202562E+00  2.475152609067526E+00  2.475152609067526E+00  7.425457827202578E+00 -1.598721155460225E-14  2.999999999999993E+00  9.491469427565647E+01  3.862497061107009E-01  9.530094398176718E+01  8.762488599933087E+19  3.565842646759252E+17
  0.000000000000000E+00  1.067965549804441E+00 -3.504271710730987E-01  3.665039732225194E+00  7.417126605648761E+00  2.472375535216259E+00  2.472375535216259E+00  7.417126605648778E+00 -1.687538997430238E-14  2.999999999999993E+00  9.198295573437002E+01  9.406691640881252E-01  9.292362489845814E+01  8.489866254313238E+19  8.682212186926646E+17
  0.000000000000000E+00  1.068586463144418E+00 -3.548562278467133E-01  3.671204140782042E+00  7.402709521547814E+00  2.467569840515943E+00  2.467569840515943E+00  7.402709521547830E+00 -1.598721155460225E-14  2.999999999999993E+00  8.905887734645781E+01  1.389108301757508E+00  9.044798564821532E+01  8.217846021694405E+19  1.281790032777080E+18
  0.000000000000000E+00  1.069207352642401E+00 -3.592852879628104E-01  3.677337424464508E+00  7.382255239851546E+00  2.460751746617186E+00  2.460751746617186E+00  7.382255239851561E+00 -1.598721155460225E-14  2.999999999999993E+00  8.617872131462180E+01  1.912935176554309E+00  8.809165649117611E+01  7.949740931520202E+19  1.764628070643978E+18
  0.000000000000000E+00  1.069828208757891E+00 -3.637143527583823E-01  3.683439354194191E+00  7.354832950331364E+00  2.451610983443793E+00  2.451610983443793E+00  7.354832950331381E+00 -1.687538997430238E-14  2.999999999999993E+00  8.334592262711628E+01  2.512280157543565E+00  8.585820278465985E+01  7.685842633629463E+19  2.316728801342415E+18
  0.000000000000000E+00  1.070449021950391E+00 -3.681434235704216E-01  3.689509712256670E+00  7.319511842758674E+00  2.439837280919563E+00  2.439837280919563E+00  7.319511842758689E+00 -1.509903313490213E-14  2.999999999999994E+00  8.056368500679169E+01  3.187273579638735E+00  8.375095858643043E+01  7.426426732075986E+19  2.938054994911564E+18
  0.000000000000000E+00  1.071076660553218E+00 -3.726079321895027E-01  3.695597949424225E+00  7.281607931403530E+00  2.427202643801181E+00  2.427202643801181E+00  7.281607931403545E+00 -1.421085471520200E-14  2.999999999999994E+00  8.053774880976678E+01  2.589414187840105E+00  8.312716299760687E+01  7.420737144552443E+19  2.385882686108296E+18
  0.000000000000000E+00  1.071718782092947E+00 -3.770704901450808E-01  3.701662622057588E+00  7.261742005745647E+00  2.420580668581886E+00  2.420580668581886E+00  7.261742005745658E+00 -1.154631945610163E-14  2.999999999999995E+00  8.709684726826117E+01  3.056649167316822E-01  8.740251218499284E+01  8.021212388501815E+19  2.815030961186127E+17
  0.000000000000000E+00  1.072391483149093E+00 -3.815283331493864E-01  3.707713049107475E+00  7.280988987219676E+00  2.426996329073228E+00  2.426996329073228E+00  7.280988987219686E+00 -9.769962616701378E-15  2.999999999999996E+00  1.002936876531803E+02 -3.667678502004888E+00  9.662600915117542E+01  9.232089118869678E+19 -3.376118236569583E+18
  0.000000000000000E+00  1.073110860301174E+00 -3.859786969146504E-01  3.713758983570771E+00  7.360423797260276E+00  2.453474599086761E+00  2.453474599086761E+00  7.360423797260284E+00 -7.105427357601002E-15  2.999999999999997E+00  1.202420469965968E+02 -9.334125432901558E+00  1.109079215636952E+02  1.106333665201584E+20 -8.588224718035258E+18
  0.000000000000000E+00  1.073863807449574E+00 -3.904533198586727E-01  3.719829432507281E+00  7.460442618589651E+00  2.486814206196553E+00  2.486814206196553E+00  7.460442618589660E+00 -8.881784197001252E-15  2.999999999999996E+00  1.180332807875822E+02 -6.685196737396976E+00  1.113480840501852E+02  1.085552826660880E+20 -6.148379649063246E+18
  0.000000000000000E+00  1.074616754597974E+00 -3.949279428026949E-01  3.725867884780058E+00  7.530816650719873E+00  2.510272216906630E+00  2.510272216906630E+00  7.530816650719890E+00 -1.687538997430238E-14  2.999999999999993E+00  1.158339246613239E+02 -4.623125677398573E+00  1.112107989839253E+02  1.064881641857505E+20 -4.250120745071816E+18
  0.000000000000000E+00  1.075369701746374E+00 -3.994025657467171E-01  3.731874155833413E+00  7.578957958942736E+00  2.526319319647586E+00  2.526319319647586E+00  7.578957958942759E+00 -2.309263891220326E-14  2.999999999999991E+00  1.136330641675858E+02 -3.149153653479465E+00  1.104839105141063E+02  1.044213598596280E+20 -2.893866405100811E+18
  0.000000000000000E+00  1.076122648894775E+00 -4.038771886907394E-01  3.737848072360392E+00  7.612278608550032E+00  2.537426202850018E+00  2.537426202850018E+00  7.612278608550056E+00 -2.309263891220326E-14  2.999999999999991E+00  1.114209354159748E+02 -2.264522066212737E+00  1.091564133497621E+02  1.023453367915393E+20 -2.080069357461041E+18
  0.000000000000000E+00  1.076875079888603E+00 -4.083487442254544E-01  3.743785410422567E+00  7.635103018168514E+00  2.545034339389512E+00  2.545034339389512E+00  7.635103018168538E+00 -2.398081733190338E-14  2.999999999999990E+00  1.091963904830632E+02 -1.405939909605469E+00  1.077904505734577E+02  1.002582761783834E+20 -1.290858709925026E+18
  0.000000000000000E+00  1.077627510882431E+00 -4.128202997601695E-01  3.749690125356828E+00  7.648088514836301E+00  2.549362838278774E+00  2.549362838278774E+00  7.648088514836324E+00 -2.309263891220326E-14  2.999999999999991E+00  1.069824425239418E+02 -6.943199122087426E-01  1.062881226117331E+02  9.818032248730313E+19 -6.371938355656326E+17
  0.000000000000000E+00  1.078379941876259E+00 -4.172918552948845E-01  3.755562076958319E+00  7.653088159865922E+00  2.551029386621982E+00  2.551029386621982E+00  7.653088159865947E+00 -2.486899575160351E-14  2.999999999999990E+00  1.048098916429564E+02 -1.299724317009494E-01  1.046799192112554E+02  9.613900680173283E+19 -1.192198589223049E+17
  0.000000000000000E+00  1.079132372870087E+00 -4.217634108295996E-01  3.761401135610551E+00  7.651955014569912E+00  2.550651671523311E+00  2.550651671523311E+00  7.651955014569936E+00 -2.398081733190338E-14  2.999999999999990E+00  1.027070062240756E+02  2.867921742396799E-01  1.029937983983153E+02  9.415954881858293E+19  2.629248259090878E+17
  0.000000000000000E+00  1.079880281576981E+00 -4.262081549102659E-01  3.767172458719060E+00  7.645644862314945E+00  2.548548287438322E+00  2.548548287438322E+00  7.645644862314969E+00 -2.486899575160351E-14  2.999999999999990E+00  1.006990334171159E+02  7.169749513524060E-01  1.014160083684683E+02  9.226471281225446E+19  6.569227701133629E+17
  0.000000000000000E+00  1.080628172563799E+00 -4.306529019726477E-01  3.772911045809055E+00  7.634496052525638E+00  2.544832017508552E+00  2.544832017508552E+00  7.634496052525655E+00 -1.776356839400250E-14  2.999999999999993E+00  9.879504160081449E+01  1.067788682198577E+00  9.986283028301305E+01  9.046206682793281E+19  9.777248894479094E+17
  0.000000000000000E+00  1.081376050494282E+00 -4.350976512319468E-01  3.778616802427462E+00  7.619499930207857E+00  2.539833310069290E+00  2.539833310069290E+00  7.619499930207871E+00 -1.421085471520200E-14  2.999999999999994E+00  9.700786616926987E+01  1.339067327386072E+00  9.834693349665594E+01  8.876306531078180E+19  1.225258582937023E+18
  0.000000000000000E+00  1.082123920032172E+00 -4.395424019033654E-01  3.784289643889677E+00  7.601647840367470E+00  2.533882613455826E+00  2.533882613455826E+00  7.601647840367480E+00 -1.065814103640150E-14  2.999999999999996E+00  9.534940321674810E+01  1.530644858682946E+00  9.688004807543106E+01  8.717826335589918E+19  1.399473474325599E+18
  0.000000000000000E+00  1.082882484150496E+00 -4.439414790021355E-01  3.789887335430372E+00  7.610840064134703E+00  2.536946688044905E+00  2.536946688044905E+00  7.610840064134717E+00 -1.332267629550188E-14  2.999999999999995E+00  1.077802001626714E+02 -2.832577393818094E+00  1.049476227688533E+02  9.846448474893969E+19 -2.587750562467317E+18
  0.000000000000000E+00  1.083674543477197E+00 -4.483347649997026E-01  3.795474932519702E+00  7.666174250510568E+00  2.555391416836862E+00  2.555391416836862E+00  7.666174250510586E+00 -1.865174681370263E-14  2.999999999999992E+00  1.190093430553418E+02 -6.004110836494370E+00  1.130052322188475E+02  1.086348419192615E+20 -5.480709453920591E+18
  0.000000000000000E+00  1.084496706210844E+00 -4.527225604264891E-01  3.801050304871034E+00  7.752983656520016E+00  2.584327885506680E+00  2.584327885506680E+00  7.752983656520041E+00 -2.575717417130363E-14  2.999999999999990E+00  1.290095014211665E+02 -7.981873207358231E+00  1.210276282138083E+02  1.176678439973296E+20 -7.280159996152017E+18
  0.000000000000000E+00  1.085345580550005E+00 -4.571051658129182E-01  3.806611254578667E+00  7.856601539188002E+00  2.618867179729342E+00  2.618867179729342E+00  7.856601539188029E+00 -2.753353101070388E-14  2.999999999999989E+00  1.377292965798510E+02 -8.763532162080400E+00  1.289657644177706E+02  1.255204644358400E+20 -7.986700392715699E+18
  0.000000000000000E+00  1.086192490098966E+00 -4.614130968544395E-01  3.812057539498694E+00  7.949273006218846E+00  2.649757668739624E+00  2.649757668739624E+00  7.949273006218874E+00 -2.842170943040401E-14  2.999999999999989E+00  1.365787184120604E+02 -6.730935075230303E+00  1.298477833368301E+02  1.243738316342469E+20 -6.129448244359988E+18
  0.000000000000000E+00  1.087039399647926E+00 -4.657210278959608E-01  3.817473385955140E+00  8.020114666673690E+00  2.673371555557906E+00  2.673371555557906E+00  8.020114666673720E+00 -3.019806626980426E-14  2.999999999999989E+00  1.354522232804317E+02 -5.140332415386387E+00  1.303118908650453E+02  1.232485972252009E+20 -4.677211965402463E+18
  0.000000000000000E+00  1.087886309196886E+00 -4.700289589374820E-01  3.822858733366775E+00  8.074470710230166E+00  2.691490236743399E+00  2.691490236743399E+00  8.074470710230198E+00 -3.197442310920451E-14  2.999999999999988E+00  1.343522285423407E+02 -3.992764685975775E+00  1.303594638563649E+02  1.221463589789817E+20 -3.630022917692806E+18
  0.000000000000000E+00  1.088733218745846E+00 -4.743368899790033E-01  3.828213528908714E+00  8.117685326565908E+00  2.705895108855314E+00  2.705895108855314E+00  8.117685326565944E+00 -3.552713678800501E-14  2.999999999999987E+00  1.332809838914728E+02 -3.289272390425503E+00  1.299917115010473E+02  1.210685718136179E+20 -2.987879433265939E+18
  0.000000000000000E+00  1.089558486530615E+00 -4.785347369768751E-01  3.833402055086670E+00  8.152773667277783E+00  2.717591222425938E+00  2.717591222425939E+00  8.152773667277817E+00 -3.375077994860476E-14  2.999999999999988E+00  1.322660180863633E+02 -2.741018183854586E+00  1.295249999025088E+02  1.200417950400643E+20 -2.487689187199363E+18
  0.000000000000000E+00  1.090383754315383E+00 -4.827325839747469E-01  3.838561492880432E+00  8.182128107916363E+00  2.727376035972132E+00  2.727376035972132E+00  8.182128107916398E+00 -3.552713678800501E-14  2.999999999999987E+00  1.312851429155071E+02 -2.310916062750155E+00  1.289742268527570E+02  1.190419225008715E+20 -2.095407635157697E+18
  0.000000000000000E+00  1.091209022100152E+00 -4.869304309726187E-01  3.843691813846060E+00  8.207136274479335E+00  2.735712091493123E+00  2.735712091493123E+00  8.207136274479371E+00 -3.552713678800501E-14  2.999999999999987E+00  1.303486951159920E+02 -1.999236195218544E+00  1.283494589207735E+02  1.180775953671436E+20 -1.811026971097011E+18
  0.000000000000000E+00  1.092034289884920E+00 -4.911282779704905E-01  3.848792995990428E+00  8.229185792964389E+00  2.743061930988141E+00  2.743061930988141E+00  8.229185792964426E+00 -3.730349362740526E-14  2.999999999999987E+00  1.294665457864177E+02 -1.806248749366399E+00  1.276602970370513E+02  1.171570072643834E+20 -1.634512580569697E+18
  0.000000000000000E+00  1.092833429880075E+00 -4.951929547472739E-01  3.853704616000951E+00  8.248157092236445E+00  2.749385697412157E+00  2.749385697412157E+00  8.248157092236472E+00 -2.664535259100376E-14  2.999999999999991E+00  1.287183159582416E+02 -1.588001243698439E+00  1.271303147145432E+02  1.163559767371328E+20 -1.435486740133060E+18
  0.000000000000000E+00  1.093632650147440E+00 -4.992576157418365E-01  3.858588948898816E+00  8.265598543893104E+00  2.755199514631036E+00  2.755199514631036E+00  8.265598543893107E+00 -3.552713678800501E-15  2.999999999999999E+00  1.280455724284761E+02 -1.537126756702055E+00  1.265084456717741E+02  1.156179314085223E+20 -1.387938782669377E+18
  0.000000000000000E+00  1.094431919289053E+00 -5.033222671268383E-01  3.863445970396258E+00  8.283398144204213E+00  2.761132714734731E+00  2.761132714734731E+00  8.283398144204194E+00  1.953992523340276E-14  3.000000000000007E+00  1.274719776510272E+02 -1.653992879444637E+00  1.258179847715825E+02  1.149641577165225E+20 -1.491699601421742E+18
  0.000000000000000E+00  1.095231205906947E+00 -5.073869150749395E-01  3.868275660889267E+00  8.303443889439619E+00  2.767814629813196E+00  2.767814629813196E+00  8.303443889439590E+00  2.842170943040401E-14  3.000000000000010E+00  1.270205892702039E+02 -1.938967244145549E+00  1.250816220260584E+02  1.144152670714494E+20 -1.746547204325916E+18
